ordre;famille;cd_nom;lb_nom;nom_vern;habitat;statut;url
Charadriiformes;Scolopacidae;2573;Scolopax phaeopus;Courlis corlieu;5;P;https://inpn.mnhn.fr/espece/cd_nom/2573
Charadriiformes;Scolopacidae;3250;Phalaropus fulicarius;Phalarope à bec large;5;P;https://inpn.mnhn.fr/espece/cd_nom/3250
Charadriiformes;Scolopacidae;442208;Phalaropus fulicaria;Phalarope à bec large;5;P;https://inpn.mnhn.fr/espece/cd_nom/442208
Charadriiformes;Scolopacidae;3252;Tringa fulicaria;Phalarope à bec large;5;P;https://inpn.mnhn.fr/espece/cd_nom/3252
Charadriiformes;Scolopacidae;3243;Phalaropus lobatus;Phalarope à bec étroit;5;P;https://inpn.mnhn.fr/espece/cd_nom/3243
Charadriiformes;Scolopacidae;3245;Lobipes lobatus;Phalarope à bec étroit;5;P;https://inpn.mnhn.fr/espece/cd_nom/3245
Charadriiformes;Scolopacidae;3246;Tringa lobata;Phalarope à bec étroit;5;P;https://inpn.mnhn.fr/espece/cd_nom/3246
Charadriiformes;Scolopacidae;3249;Steganopus tricolor;Phalarope de Wilson;5;B;https://inpn.mnhn.fr/espece/cd_nom/3249
Charadriiformes;Scolopacidae;3247;Phalaropus tricolor;Phalarope de Wilson;5;B;https://inpn.mnhn.fr/espece/cd_nom/3247
Charadriiformes;Scolopacidae;626151;Tringa semipalmata;Chevalier semipalmé;5;B;https://inpn.mnhn.fr/espece/cd_nom/626151
Charadriiformes;Scolopacidae;3236;Catoptrophorus semipalmatus;Chevalier semipalmé;5;B;https://inpn.mnhn.fr/espece/cd_nom/3236
Charadriiformes;Scolopacidae;782502;Scolopax semipalmata;Chevalier semipalmé;5;B;https://inpn.mnhn.fr/espece/cd_nom/782502
Charadriiformes;Scolopacidae;828888;Tringa semipalmata inornata;;5;;https://inpn.mnhn.fr/espece/cd_nom/828888
Charadriiformes;Scolopacidae;828889;Symphemia semipalmata inornata;;5;;https://inpn.mnhn.fr/espece/cd_nom/828889
Charadriiformes;Scolopacidae;828890;Tringa semipalmata semipalmata;;5;;https://inpn.mnhn.fr/espece/cd_nom/828890
Charadriiformes;Recurvirostridae;3112;Himantopus himantopus;Échasse blanche;5;P;https://inpn.mnhn.fr/espece/cd_nom/3112
Charadriiformes;Recurvirostridae;3114;Charadrius himantopus;Échasse blanche;5;P;https://inpn.mnhn.fr/espece/cd_nom/3114
Charadriiformes;Recurvirostridae;838315;Himantopus himantopus himantopus;;5;P;https://inpn.mnhn.fr/espece/cd_nom/838315
Charadriiformes;Recurvirostridae;3116;Recurvirostra avosetta;Avocette élégante;5;P;https://inpn.mnhn.fr/espece/cd_nom/3116
Procellariiformes;Procellariidae;670322;Aphrodroma brevirostris;Pétrel de Kerguelen;5;;https://inpn.mnhn.fr/espece/cd_nom/670322
Procellariiformes;Procellariidae;442048;Lugensa brevirostris;Pétrel de Kerguelen;5;;https://inpn.mnhn.fr/espece/cd_nom/442048
Procellariiformes;Procellariidae;526292;Pterodroma brevirostris;Pétrel de Kerguelen;5;;https://inpn.mnhn.fr/espece/cd_nom/526292
Procellariiformes;Procellariidae;836265;Ardenna carneipes;Puffin à pieds pâles;5;;https://inpn.mnhn.fr/espece/cd_nom/836265
Procellariiformes;Procellariidae;432678;Puffinus carneipes;Puffin à pieds pâles;5;;https://inpn.mnhn.fr/espece/cd_nom/432678
Procellariiformes;Procellariidae;790987;Ardenna gravis;Puffin majeur;5;P;https://inpn.mnhn.fr/espece/cd_nom/790987
Procellariiformes;Procellariidae;1019;Procellaria gravis;Puffin majeur;5;P;https://inpn.mnhn.fr/espece/cd_nom/1019
Procellariiformes;Procellariidae;1017;Puffinus gravis;Puffin majeur;5;P;https://inpn.mnhn.fr/espece/cd_nom/1017
Procellariiformes;Procellariidae;695969;Ardenna pacifica;Puffin fouquet, Puffin du Pacifique;5;;https://inpn.mnhn.fr/espece/cd_nom/695969
Procellariiformes;Procellariidae;215078;Puffinus pacificus;Puffin fouquet, Puffin du Pacifique;5;;https://inpn.mnhn.fr/espece/cd_nom/215078
Procellariiformes;Procellariidae;784115;Ardenna pacifica chlororhynchus;Puffin fouquet;5;;https://inpn.mnhn.fr/espece/cd_nom/784115
Procellariiformes;Procellariidae;432677;Puffinus pacificus chlororhynchus;Puffin fouquet;5;;https://inpn.mnhn.fr/espece/cd_nom/432677
Procellariiformes;Procellariidae;1005;Bulweria bulwerii;Pétrel de Bulwer;5;P;https://inpn.mnhn.fr/espece/cd_nom/1005
Procellariiformes;Procellariidae;1007;Procellaria bulwerii;Pétrel de Bulwer;5;P;https://inpn.mnhn.fr/espece/cd_nom/1007
Procellariiformes;Procellariidae;1009;Calonectris diomedea;Puffin cendré, Puffin de Scopoli;5;P;https://inpn.mnhn.fr/espece/cd_nom/1009
Procellariiformes;Procellariidae;1014;Calonectris diomedea borealis;Puffin cendré, Puffin de Scopoli;5;P;https://inpn.mnhn.fr/espece/cd_nom/1014
Procellariiformes;Procellariidae;1015;Calonectris diomedea diomedea;Puffin cendré, Puffin de Scopoli;5;P;https://inpn.mnhn.fr/espece/cd_nom/1015
Procellariiformes;Procellariidae;1011;Procellaria diomedea;Puffin cendré, Puffin de Scopoli;5;P;https://inpn.mnhn.fr/espece/cd_nom/1011
Procellariiformes;Procellariidae;1013;Puffinus diomedea;Puffin cendré, Puffin de Scopoli;5;P;https://inpn.mnhn.fr/espece/cd_nom/1013
Procellariiformes;Procellariidae;1012;Puffinus kuhli;Puffin cendré, Puffin de Scopoli;5;P;https://inpn.mnhn.fr/espece/cd_nom/1012
Procellariiformes;Procellariidae;432676;Calonectris leucomelas;Puffin leucomèle;5;;https://inpn.mnhn.fr/espece/cd_nom/432676
Procellariiformes;Procellariidae;1002;Daption capense;Damier du Cap;5;;https://inpn.mnhn.fr/espece/cd_nom/1002
Procellariiformes;Procellariidae;998;Fulmarus glacialis;Pétrel fulmar, Fulmar boréal;5;P;https://inpn.mnhn.fr/espece/cd_nom/998
Procellariiformes;Procellariidae;1000;Procellaria glacialis;Pétrel fulmar, Fulmar boréal;5;P;https://inpn.mnhn.fr/espece/cd_nom/1000
Procellariiformes;Procellariidae;626335;Fulmarus glacialoides;Fulmar argenté, Fulmar antarctique;5;;https://inpn.mnhn.fr/espece/cd_nom/626335
Procellariiformes;Procellariidae;441969;Halobaena caerulea;;5;;https://inpn.mnhn.fr/espece/cd_nom/441969
Procellariiformes;Procellariidae;994;Macronectes giganteus;Fulmar géant, Pétrel géant;5;;https://inpn.mnhn.fr/espece/cd_nom/994
Procellariiformes;Procellariidae;996;Procellaria gigantea;Fulmar géant, Pétrel géant;5;;https://inpn.mnhn.fr/espece/cd_nom/996
Procellariiformes;Procellariidae;253474;Macronectes halli;Fulmar de Hall, Pétrel de Hall;5;;https://inpn.mnhn.fr/espece/cd_nom/253474
Procellariiformes;Procellariidae;442170;Pachyptila belcheri;Prion de Belcher;5;;https://inpn.mnhn.fr/espece/cd_nom/442170
Procellariiformes;Procellariidae;442172;Pachyptila desolata;Prion de la désolation;5;;https://inpn.mnhn.fr/espece/cd_nom/442172
Procellariiformes;Procellariidae;442173;Pachyptila salvini;Prion de Salvin;5;;https://inpn.mnhn.fr/espece/cd_nom/442173
Procellariiformes;Procellariidae;836264;Pachyptila salvini macgillivrayi;Prion de Macgillivray, Prion de Saint-Paul;5;A;https://inpn.mnhn.fr/espece/cd_nom/836264
Procellariiformes;Procellariidae;645585;Pachyptila macgillivrayi;Prion de Macgillivray, Prion de Saint-Paul;5;A;https://inpn.mnhn.fr/espece/cd_nom/645585
Procellariiformes;Procellariidae;442174;Pachyptila turtur;Petit prion, Prion colombe;5;;https://inpn.mnhn.fr/espece/cd_nom/442174
Procellariiformes;Procellariidae;442171;Pachyptila crassirostris;Petit prion, Prion colombe;5;;https://inpn.mnhn.fr/espece/cd_nom/442171
Procellariiformes;Procellariidae;442180;Pagodroma nivea;Pétrel des neiges;5;;https://inpn.mnhn.fr/espece/cd_nom/442180
Procellariiformes;Procellariidae;442186;Pelecanoides georgicus;Pétrel plongeur de Géorgie du Sud, Puffinure de Géorgie du Sud;5;;https://inpn.mnhn.fr/espece/cd_nom/442186
Procellariiformes;Procellariidae;442187;Pelecanoides urinatrix;Pétrel plongeur commun, Puffinure plongeur;5;;https://inpn.mnhn.fr/espece/cd_nom/442187
Procellariiformes;Procellariidae;679258;Pelecanoides urinatix;Pétrel plongeur commun, Puffinure plongeur;5;;https://inpn.mnhn.fr/espece/cd_nom/679258
Procellariiformes;Procellariidae;816911;Pelecanoides urinatrix exsul;;5;;https://inpn.mnhn.fr/espece/cd_nom/816911
Procellariiformes;Procellariidae;442267;Procellaria aequinoctialis;Pétrel à menton blanc;5;;https://inpn.mnhn.fr/espece/cd_nom/442267
Procellariiformes;Procellariidae;442268;Procellaria cinerea;;5;;https://inpn.mnhn.fr/espece/cd_nom/442268
Procellariiformes;Procellariidae;815155;Adamastor cinereus;;5;;https://inpn.mnhn.fr/espece/cd_nom/815155
Procellariiformes;Procellariidae;442280;Pseudobulweria aterrima;Pétrel noir de Bourbon;5;A;https://inpn.mnhn.fr/espece/cd_nom/442280
Procellariiformes;Procellariidae;526286;Pterodroma aterrima;Pétrel noir de Bourbon;5;A;https://inpn.mnhn.fr/espece/cd_nom/526286
Procellariiformes;Procellariidae;442281;Pseudobulweria rostrata;;5;;https://inpn.mnhn.fr/espece/cd_nom/442281
Procellariiformes;Procellariidae;520925;Pseudobulweria rostrata trouessarti;Pétrel de Tahiti;5;A;https://inpn.mnhn.fr/espece/cd_nom/520925
Procellariiformes;Procellariidae;432602;Pterodroma rostrata trouessarti;Pétrel de Tahiti;5;A;https://inpn.mnhn.fr/espece/cd_nom/432602
Procellariiformes;Procellariidae;442284;Pterodroma alba;;5;;https://inpn.mnhn.fr/espece/cd_nom/442284
Procellariiformes;Procellariidae;364282;Pterodroma arminjoniana;Pétrel de la Trinité;5;;https://inpn.mnhn.fr/espece/cd_nom/364282
Procellariiformes;Procellariidae;215079;Pterodroma baraui;Pétrel de Barau;5;A;https://inpn.mnhn.fr/espece/cd_nom/215079
Procellariiformes;Procellariidae;645633;Bulweria baraui;Pétrel de Barau;5;A;https://inpn.mnhn.fr/espece/cd_nom/645633
Procellariiformes;Procellariidae;442285;Pterodroma brevipes;Pétrel à collier;5;;https://inpn.mnhn.fr/espece/cd_nom/442285
Procellariiformes;Procellariidae;432673;Pterodroma (Leucoptera) brevipes;Pétrel à collier;5;;https://inpn.mnhn.fr/espece/cd_nom/432673
Procellariiformes;Procellariidae;576288;Pterodroma leucoptera brevipes;Pétrel à collier;5;;https://inpn.mnhn.fr/espece/cd_nom/576288
Procellariiformes;Procellariidae;442286;Pterodroma caribbaea;;5;;https://inpn.mnhn.fr/espece/cd_nom/442286
Procellariiformes;Procellariidae;576287;Pterodroma hasitata caribbaea;;5;;https://inpn.mnhn.fr/espece/cd_nom/576287
Procellariiformes;Procellariidae;432670;Pterodroma cervicalis;;5;;https://inpn.mnhn.fr/espece/cd_nom/432670
Procellariiformes;Procellariidae;432672;Pterodroma cookii;;5;;https://inpn.mnhn.fr/espece/cd_nom/432672
Procellariiformes;Procellariidae;780117;Pterodroma deserta;Pétrel des Desertas;5;;https://inpn.mnhn.fr/espece/cd_nom/780117
Procellariiformes;Procellariidae;791186;Pterodroma feae deserta;Pétrel des Desertas;5;;https://inpn.mnhn.fr/espece/cd_nom/791186
Procellariiformes;Procellariidae;442287;Pterodroma externa;;5;;https://inpn.mnhn.fr/espece/cd_nom/442287
Procellariiformes;Procellariidae;599989;Pterodroma feae;Pétrel gongon;5;P;https://inpn.mnhn.fr/espece/cd_nom/599989
Procellariiformes;Procellariidae;199315;Pterodroma feae;Pétrel gongon;5;P;https://inpn.mnhn.fr/espece/cd_nom/199315
Procellariiformes;Procellariidae;199316;Pterodroma hasitata;Pétrel diablotin;5;;https://inpn.mnhn.fr/espece/cd_nom/199316
Procellariiformes;Procellariidae;442288;Pterodroma heraldica;Pétrel du Herald, Pétrel héraut;5;;https://inpn.mnhn.fr/espece/cd_nom/442288
Procellariiformes;Procellariidae;432674;Pterodroma arminjoniana heraldica;Pétrel du Herald, Pétrel héraut;5;;https://inpn.mnhn.fr/espece/cd_nom/432674
Procellariiformes;Procellariidae;432671;Pterodroma inexpectata;Pétrel maculé;5;;https://inpn.mnhn.fr/espece/cd_nom/432671
Procellariiformes;Procellariidae;442289;Pterodroma lessonii;;5;;https://inpn.mnhn.fr/espece/cd_nom/442289
Procellariiformes;Procellariidae;442290;Pterodroma leucoptera;Pétrel de Gould;5;;https://inpn.mnhn.fr/espece/cd_nom/442290
Procellariiformes;Procellariidae;432603;Pterodroma leucoptera caledonica;Pétrel calédonien;5;A;https://inpn.mnhn.fr/espece/cd_nom/432603
Procellariiformes;Procellariidae;442291;Pterodroma macroptera;;5;;https://inpn.mnhn.fr/espece/cd_nom/442291
Procellariiformes;Procellariidae;199314;Pterodroma madeira;Pétrel de Madère;5;P;https://inpn.mnhn.fr/espece/cd_nom/199314
Procellariiformes;Procellariidae;384064;Pterodroma mollis madeira;Pétrel de Madère;5;P;https://inpn.mnhn.fr/espece/cd_nom/384064
Procellariiformes;Procellariidae;364283;Pterodroma mollis;Pétrel soyeux;5;;https://inpn.mnhn.fr/espece/cd_nom/364283
Procellariiformes;Procellariidae;442292;Pterodroma neglecta;;5;;https://inpn.mnhn.fr/espece/cd_nom/442292
Procellariiformes;Procellariidae;432669;Pterodroma nigripennis;Pétrel à ailes noires;5;;https://inpn.mnhn.fr/espece/cd_nom/432669
Procellariiformes;Procellariidae;810024;Pterodroma sandwichensis;;5;;https://inpn.mnhn.fr/espece/cd_nom/810024
Procellariiformes;Procellariidae;810028;Oestrelata sandwichensis;;5;;https://inpn.mnhn.fr/espece/cd_nom/810028
Procellariiformes;Procellariidae;432675;Pterodroma solandri;Pétrel de Solander;5;;https://inpn.mnhn.fr/espece/cd_nom/432675
Procellariiformes;Procellariidae;579224;Pterodroma phillipii;Pétrel de Solander;5;;https://inpn.mnhn.fr/espece/cd_nom/579224
Procellariiformes;Procellariidae;442293;Pterodroma ultima;;5;;https://inpn.mnhn.fr/espece/cd_nom/442293
Procellariiformes;Procellariidae;1020;Puffinus assimilis;Petit puffin, Puffin semblable;5;P;https://inpn.mnhn.fr/espece/cd_nom/1020
Procellariiformes;Procellariidae;778904;Puffinus auricularis;;5;;https://inpn.mnhn.fr/espece/cd_nom/778904
Procellariiformes;Procellariidae;778905;Puffinus auricularis myrtae;;5;A;https://inpn.mnhn.fr/espece/cd_nom/778905
Procellariiformes;Procellariidae;418822;Puffinus assimilis myrtae;;5;A;https://inpn.mnhn.fr/espece/cd_nom/418822
Procellariiformes;Procellariidae;442297;Puffinus creatopus;;5;;https://inpn.mnhn.fr/espece/cd_nom/442297
Procellariiformes;Procellariidae;432680;Puffinus gavia;Puffin volage;5;;https://inpn.mnhn.fr/espece/cd_nom/432680
Procellariiformes;Procellariidae;1024;Puffinus griseus;Puffin fuligineux;5;P;https://inpn.mnhn.fr/espece/cd_nom/1024
Procellariiformes;Procellariidae;683212;Ardenna grisea;Puffin fuligineux;5;P;https://inpn.mnhn.fr/espece/cd_nom/683212
Procellariiformes;Procellariidae;1026;Procellaria grisea;Puffin fuligineux;5;P;https://inpn.mnhn.fr/espece/cd_nom/1026
Procellariiformes;Procellariidae;440196;Puffinus lherminieri;Puffin d'Audubon;5;B;https://inpn.mnhn.fr/espece/cd_nom/440196
Procellariiformes;Procellariidae;836253;Puffinus lherminieri baroli;Puffin de Macaronésie, Puffin obscur;5;B;https://inpn.mnhn.fr/espece/cd_nom/836253
Procellariiformes;Procellariidae;816976;Procellaria baroli;Puffin de Macaronésie, Puffin obscur;5;B;https://inpn.mnhn.fr/espece/cd_nom/816976
Procellariiformes;Procellariidae;1023;Puffinus assimilis baroli;Puffin de Macaronésie, Puffin obscur;5;B;https://inpn.mnhn.fr/espece/cd_nom/1023
Procellariiformes;Procellariidae;534754;Puffinus baroli;Puffin de Macaronésie, Puffin obscur;5;B;https://inpn.mnhn.fr/espece/cd_nom/534754
Procellariiformes;Procellariidae;432681;Puffinus lherminieri gunax;Puffin d'Audubon;5;;https://inpn.mnhn.fr/espece/cd_nom/432681
Procellariiformes;Procellariidae;418702;Puffinus lherminieri temptator;Puffin d'Audubon;5;;https://inpn.mnhn.fr/espece/cd_nom/418702
Procellariiformes;Procellariidae;810743;Puffinus bailloni temptator;Puffin d'Audubon;5;;https://inpn.mnhn.fr/espece/cd_nom/810743
Procellariiformes;Procellariidae;810744;Puffinus persicus temptator;Puffin d'Audubon;5;;https://inpn.mnhn.fr/espece/cd_nom/810744
Procellariiformes;Procellariidae;199318;Puffinus mauretanicus;Puffin des Baléares;5;P;https://inpn.mnhn.fr/espece/cd_nom/199318
Procellariiformes;Procellariidae;575152;Puffinus puffinus mauretanicus;Puffin des Baléares;5;P;https://inpn.mnhn.fr/espece/cd_nom/575152
Procellariiformes;Procellariidae;1036;Puffinus puffinus mauretanicus;Puffin des Baléares;5;P;https://inpn.mnhn.fr/espece/cd_nom/1036
Procellariiformes;Procellariidae;1035;Puffinus yelkouan mauretanicus;Puffin des Baléares;5;P;https://inpn.mnhn.fr/espece/cd_nom/1035
Procellariiformes;Procellariidae;442298;Puffinus nativitatis;;5;;https://inpn.mnhn.fr/espece/cd_nom/442298
Procellariiformes;Procellariidae;1027;Puffinus puffinus;Puffin des Anglais;5;P;https://inpn.mnhn.fr/espece/cd_nom/1027
Procellariiformes;Procellariidae;1029;Procellaria puffinus;Puffin des Anglais;5;P;https://inpn.mnhn.fr/espece/cd_nom/1029
Procellariiformes;Procellariidae;1030;Puffinus puffinus puffinus;Puffin des Anglais;5;P;https://inpn.mnhn.fr/espece/cd_nom/1030
Procellariiformes;Procellariidae;432679;Puffinus tenuirostris;Puffin à bec grêle;5;;https://inpn.mnhn.fr/espece/cd_nom/432679
Procellariiformes;Procellariidae;680134;Ardenna tenuirostris;Puffin à bec grêle;5;;https://inpn.mnhn.fr/espece/cd_nom/680134
Procellariiformes;Procellariidae;1031;Puffinus yelkouan;Puffin yelkouan;5;P;https://inpn.mnhn.fr/espece/cd_nom/1031
Procellariiformes;Procellariidae;1033;Puffinus puffinus yelkouan;Puffin yelkouan;5;P;https://inpn.mnhn.fr/espece/cd_nom/1033
Procellariiformes;Procellariidae;1034;Puffinus yelkouan yelkouan;Puffin yelkouan;5;P;https://inpn.mnhn.fr/espece/cd_nom/1034
Procellariiformes;Procellariidae;442426;Thalassoica antarctica;;5;;https://inpn.mnhn.fr/espece/cd_nom/442426
Procellariiformes;Procellariidae;816562;Procellaria antarctica;;5;;https://inpn.mnhn.fr/espece/cd_nom/816562
Podicipediformes;Podicipedidae;351923;Podicipedidae;Grèbes;5;P;
Podicipediformes;Podicipedidae;186033;Podicipitidae;Grèbes;5;P;
Podicipediformes;Podicipedidae;971;Podiceps auritus;Grèbe esclavon;5;P;https://inpn.mnhn.fr/espece/cd_nom/971
Podicipediformes;Podicipedidae;973;Colymbus auritus;Grèbe esclavon;5;P;https://inpn.mnhn.fr/espece/cd_nom/973
Podicipediformes;Podicipedidae;380267;Podicipes auritus;Grèbe esclavon;5;P;https://inpn.mnhn.fr/espece/cd_nom/380267
Podicipediformes;Podicipedidae;965;Podiceps cristatus;Grèbe huppé;5;P;https://inpn.mnhn.fr/espece/cd_nom/965
Podicipediformes;Podicipedidae;967;Colymbus cristatus;Grèbe huppé;5;P;https://inpn.mnhn.fr/espece/cd_nom/967
Podicipediformes;Podicipedidae;380268;Podicipes cristatus;Grèbe huppé;5;P;https://inpn.mnhn.fr/espece/cd_nom/380268
Podicipediformes;Podicipedidae;968;Podiceps grisegena;Grèbe jougris;5;P;https://inpn.mnhn.fr/espece/cd_nom/968
Podicipediformes;Podicipedidae;970;Colymbus grisegena;Grèbe jougris;5;P;https://inpn.mnhn.fr/espece/cd_nom/970
Podicipediformes;Podicipedidae;380269;Podicipes grisegena;Grèbe jougris;5;P;https://inpn.mnhn.fr/espece/cd_nom/380269
Podicipediformes;Podicipedidae;974;Podiceps nigricollis;Grèbe à cou noir;5;P;https://inpn.mnhn.fr/espece/cd_nom/974
Podicipediformes;Podicipedidae;380266;Podicipes nigricollis;Grèbe à cou noir;5;P;https://inpn.mnhn.fr/espece/cd_nom/380266
Pelecaniformes;Phalacrocoracidae;186047;Phalacrocoracidae;;5;P;
Pelecaniformes;Phalacrocoracidae;186046;Phalacrocoracioidea;;5;P;
Pelecaniformes;Phalacrocoracidae;418706;Phalacrocorax africanus;Cormoran africain;5;;https://inpn.mnhn.fr/espece/cd_nom/418706
Pelecaniformes;Phalacrocoracidae;577719;Phalacrocorax coronatus;Cormoran africain;5;;https://inpn.mnhn.fr/espece/cd_nom/577719
Pelecaniformes;Phalacrocoracidae;2447;Phalacrocorax aristotelis;Cormoran huppé;5;P;https://inpn.mnhn.fr/espece/cd_nom/2447
Pelecaniformes;Phalacrocoracidae;2449;Pelecanus aristotelis;Cormoran huppé;5;P;https://inpn.mnhn.fr/espece/cd_nom/2449
Pelecaniformes;Phalacrocoracidae;2450;Phalacrocorax aristotelis aristotelis;Cormoran huppé;5;P;https://inpn.mnhn.fr/espece/cd_nom/2450
Pelecaniformes;Phalacrocoracidae;2452;Phalacrocorax aristotelis desmarestii;Cormoran huppé de Méditerranée, Cormoran de Desmarest;5;P;https://inpn.mnhn.fr/espece/cd_nom/2452
Pelecaniformes;Phalacrocoracidae;442205;Phalacrocorax atriceps;Cormoran impérial;5;;https://inpn.mnhn.fr/espece/cd_nom/442205
Pelecaniformes;Phalacrocoracidae;577720;Phalacrocorax albiventer;Cormoran impérial;5;;https://inpn.mnhn.fr/espece/cd_nom/577720
Pelecaniformes;Phalacrocoracidae;199323;Phalacrocorax auritus;Cormoran à aigrettes;5;B;https://inpn.mnhn.fr/espece/cd_nom/199323
Pelecaniformes;Phalacrocoracidae;442206;Phalacrocorax brasilianus;Cormoran olivâtre, Cormoran vigua;5;;https://inpn.mnhn.fr/espece/cd_nom/442206
Pelecaniformes;Phalacrocoracidae;828869;Pelecanus olivaceus;Cormoran olivâtre, Cormoran vigua;5;;https://inpn.mnhn.fr/espece/cd_nom/828869
Pelecaniformes;Phalacrocoracidae;577721;Phalacrocorax olivaceus;Cormoran olivâtre, Cormoran vigua;5;;https://inpn.mnhn.fr/espece/cd_nom/577721
Pelecaniformes;Phalacrocoracidae;2440;Phalacrocorax carbo;Grand Cormoran;5;P;https://inpn.mnhn.fr/espece/cd_nom/2440
